title,year,km,currency,price,location,link,ratio
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,100000,U$S,5935,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921941032-ford-fiesta-kinetic-design-16-design-120cv-titanium-2011-_JM#position=24&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,3.388374052232519
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,149000,U$S,5483,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-917160514-ford-fiesta-kinetic-design-16-design-120cv-titanium-2012-_JM#position=25&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,2.4627677739737344
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,105500,U$S,5741,Moreno - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918221109-ford-fiesta-kinetic-design-16-design-120cv-titanium-2011-_JM#position=26&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,3.320259776068208
Ford Fiesta Kinetic Design 1.6 Se 120cv,2017,74000,U$S,6451,Iguazú - Misiones,https://auto.mercadolibre.com.ar/MLA-914475682-ford-fiesta-kinetic-design-16-se-120cv-2017-_JM#position=27&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,4.225198691172959
Ford Fiesta Kinetic Design 1.6 S,2017,30500,U$S,8064,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-919341911-ford-fiesta-kinetic-design-16-s-2017-_JM#position=28&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,8.200787145459277
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2015,95000,U$S,7741,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-914943237-ford-fiesta-titanium-_JM#position=29&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,2.7400240686977746
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,115000,U$S,5935,Moreno - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-917538276-ford-fiesta-kinetic-design-16-design-120cv-titanium-2012-_JM#position=30&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,2.947877367129409
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,76800,U$S,6258,La Calera - Córdoba,https://auto.mercadolibre.com.ar/MLA-915891310-fiesta-kinetic-design-2012-unico-dueno-_JM#position=31&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,4.186308192180675
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,100000,U$S,5774,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-914845516-ford-fiesta-kinetic-design-16-titanium-120cv-2013-_JM#position=32&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,3.4863179771388983
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,95000,U$S,6387,Villa María - Córdoba,https://auto.mercadolibre.com.ar/MLA-914872427-fiesta-kinetic-titanium-_JM#position=33&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,3.315946041713019
Ford Fiesta Kinetic Se Plus 1.6,2013,83000,U$S,7096,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-916041167-ford-fiesta-kinetic-se-plus-16-_JM#position=34&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,3.417842735089173
Ford Fiesta Titanium 1.6,2016,41000,U$S,9677,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-916116686-ford-fiesta-titanium-16-_JM#position=36&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,5.0811957949072095
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2014,115000,U$S,6000,Miramar - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-914436726-ford-fiesta-kinetic-design-16-sedan-se-plus-120cv-2014-_JM#position=37&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,2.918840579710145
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2016,63000,U$S,8709,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-916972648-ford-fiesta-kinetic-_JM#position=38&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,3.6743598576185557
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,147000,U$S,6258,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-913911976-ford-fiesta-kinetic-design-16-120cv-titanium-2013-_JM#position=39&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,2.1882194872196243
Ford Fiesta Kinetic Design 1.6 Se,2019,28000,U$S,11096,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918106849-ford-fiesta-kinetic-design-16-se-2019-_JM#position=40&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,6.498480791018642
Ford Fiesta Kinetic Se Plus Gnc,2014,102000,U$S,6774,San Miguel - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-920926063-ford-fiesta-kinetic-se-plus-2014-sedan-_JM#position=41&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,2.9148358487179933
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,117000,U$S,5870,Escobar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-914629533-ford-fiesta-kinetic-design-16-design-120cv-titanium-2011-_JM#position=42&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,2.928114853157443
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,117000,U$S,5483,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-920341367-ford-fiesta-kinetic-titanium-_JM#position=43&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,3.1347864650801
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,70030,U$S,7419,Bragado - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-920263198-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=44&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,3.8744876192220548
Ford Fiesta Kinetic Design 1.6 Se 120cv,2015,82000,U$S,7419,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-913714239-ford-fiesta-kinetic-design-16-se-120cv-2015-_JM#position=45&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,3.3121944644436336
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend Plus,2012,89000,U$S,3584,Los Cardales - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-917671842-ford-fiesta-kinetic-design-16-design-sedan-120cv-trend-plus-_JM#position=46&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,6.307684590690209
Ford Fiesta Kinetic Titanium,2010,109000,U$S,5741,Hurlingham - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-920303901-ford-fiesta-kinetic-titanium-_JM#position=47&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,3.2120478962684316
Ford Fiesta 1.6l S Plus,2019,10000,U$S,9483,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-917728333-ford-fiesta-_JM#position=48&search_layout=grid&type=item&tracking_id=55320f85-9eb2-4103-a65c-a001af4832e2,21.290730781398292
Ford Fiesta Se 5 Puertas,2016,51500,U$S,8258,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-914442133-ford-fiesta-kinetic-se-5-puertas-_JM#position=1&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,4.740328295950734
Ford Fiesta Kinetic Design 1.6 Design 120cv Trend,2015,120000,U$S,9677,Santa Fe capital - Santa Fe,https://auto.mercadolibre.com.ar/MLA-920629069-ford-fiesta-kinetic-design-16-design-120cv-trend-2015-_JM#position=2&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,1.735214081499087
Ford Fiesta Se Plus 1.6,2018,27000,U$S,10000,Santa Fe capital - Santa Fe,https://auto.mercadolibre.com.ar/MLA-919070644-ford-fiesta-se-plus-16-_JM#position=3&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,7.474074074074074
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,64951,U$S,7516,San Andrés de Giles - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-918560272-ford-fiesta-kinetic-design-16-titanium-120cv-_JM#position=4&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,4.123549017739488
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,170000,U$S,5161,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-916263539-ford-fiesta-_JM#position=5&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,2.29207745876882
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend Plus,2012,130000,U$S,6129,General Villegas - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-922036397-ford-fiesta-kinetic-design-16-design-sedan-120cv-trend-plus-_JM#position=6&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,2.525195476737327
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,83000,U$S,6322,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-914149499-ford-fiesta-kinetic-2011-titanium-_JM#position=7&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.8324763781478333
Ford Fiesta S 1.6 5 Puertas,2016,50000,U$S,7096,Godoy Cruz - Mendoza,https://auto.mercadolibre.com.ar/MLA-918484035-ford-fiesta-s-16-5-puertas-2017-_JM#position=8&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,5.682074408117249
Ford Fiesta Kinetic Titanium,2015,62000,U$S,8258,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-921833873-ford-fiesta-kinetic-titanium-_JM#position=9&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.9355776217001694
Ford Fiesta Kinetic Design 1.6 S Plus 120cv,2016,39100,U$S,8580,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-916466213-ford-fiesta-_JM#position=10&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,6.00933593260959
Ford Fiesta Kinetic Design 1.6,2010,105000,U$S,6129,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-921163792-ford-fiesta-kinetic-design-16-_JM#position=11&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.123324709227793
Ford Fiesta Kinetic Design 1.6 Se 120cv,2017,17000,U$S,9032,Plottier - Neuquén,https://auto.mercadolibre.com.ar/MLA-920879747-ford-fiesta-se-plus-_JM#position=12&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,13.136299692596259
Ford Fiesta Kinety,2011,110000,U$S,5806,Berazategui - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920784464-ford-fiesta-kinety-_JM#position=13&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.148780258666583
Ford Fiesta Kinetic S 2016,2016,70500,U$S,7161,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-913456095-ford-fiesta-s-_JM#position=14&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.993261371435702
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,75000,U$S,6774,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918886233-ford-fiesta-kinetic-titanium-_JM#position=15&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.9582718236394054
Ford Fiesta Kinetic Design 1.6 Se 120cv,2016,130000,U$S,7419,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920140673-ford-fiesta-kinetic-design-16-se-120cv-2016-_JM#position=16&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,2.0902671933808206
Ford Fiesta Kinetic Design 1.6 S Plus,2018,7000,U$S,11290,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918794958-ford-fiesta-kinetic-design-16-s-plus-2018-_JM#position=17&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,25.534607111223586
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,100000,U$S,6322,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918730768-ford-fiesta-kinetic-design-16-titanium-_JM#position=18&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.184118949699462
Ford Fiesta Kinetic S,2015,89800,U$S,6451,Mar del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-921279601-ford-fiesta-fiesta-kinetic-s-_JM#position=19&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.478337123541213
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,49000,U$S,7419,Totoral - Córdoba,https://auto.mercadolibre.com.ar/MLA-915487915-ford-fiesta-kinetic-design-titanium-16-_JM#position=20&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,5.534603651407996
Ford Fiesta Kinetic Design 1.6 Se 120cv,2015,68000,U$S,7193,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-914910218-ford-fiesta-kinetic-design-16-se-120cv-2015-_JM#position=21&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,4.119609751310506
Ford Fiesta Kinetic,2011,147000,U$S,5806,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-920896131-ford-fiesta-kinetic-_JM#position=22&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,2.3562301255328175
Ford Fiesta Kinecti Se,2015,75000,U$S,7096,Yerba Buena - Tucumán,https://auto.mercadolibre.com.ar/MLA-916875215-ford-fiesta-kinecti-se-_JM#position=23&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.7861706125516723
Ford Fiesta Kinetic Design Fiesta Kinectc,2015,130000,U$S,5806,Mar del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-914074808-ford-fiesta-kinetic-design-fiesta-kinectc-_JM#position=24&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,2.669652084050982
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,68000,U$S,7419,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918999361-ford-fiesta-kinetic-_JM#position=25&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.9901524702076543
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2015,60000,U$S,8387,Mar del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-920157918-ford-fiesta-kinetic-design-16-titanium-120cv-2015-_JM#position=26&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,4.004212869122849
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2015,76000,U$S,7741,Resistencia - Chaco,https://auto.mercadolibre.com.ar/MLA-916973336-ford-fiesta-kinetic-design-16-design-120cv-titanium-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.4250300858722182
Ford Fiesta Kinetic Design 1.6 Se,2018,26000,U$S,9677,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918973942-ford-fiesta-kinetic-design-16-se-2018-_JM#position=28&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,8.020603969761765
Ford Fiesta Kinetic S,2016,53000,U$S,8387,Río Segundo - Córdoba,https://auto.mercadolibre.com.ar/MLA-918573866-ford-fiesta-kinetic-s-_JM#position=29&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,4.535320835704853
Ford Fiesta Kinetic Full,2014,150000,U$S,5806,San Martín - Santa Fe,https://auto.mercadolibre.com.ar/MLA-914387968-ford-fiesta-kinetic-titanium-_JM#position=30&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,2.3125502353886787
Ford Fiesta Kinetic Design 1.6 Se,2018,34000,U$S,8709,Hurlingham - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918588628-ford-fiesta-kinetic-design-16-se-2018-_JM#position=31&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,6.815127015325593
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2015,58000,U$S,7096,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-916966472-ford-fiesta-kinetic-design-16-sedan-se-plus-120cv-2015-_JM#position=32&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,4.8959102748513
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2014,97000,U$S,7354,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-920521169-ford-fiesta-kinetic-design-16-design-120cv-titanium-2014-_JM#position=33&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,2.8233460154933567
Ford Fiesta Kinetic Design 1.6 Se 120cv,2015,69000,U$S,7419,Villa La Angostura - Neuquén,https://auto.mercadolibre.com.ar/MLA-919754239-ford-fiesta-kinetic-design-16-se-120cv-2015-_JM#position=34&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.9362311026721444
Ford Fiesta Kinetic Design 1.6 Se Plus Powershift 120cv,2014,100000,U$S,7419,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-918485104-ford-fiesta-se-plus-2014-gnc-_JM#position=35&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,2.7146515702924923
Ford Fiesta Kinetic Design 1.6 Se 120cv,2019,18500,U$S,11290,Gualeguay - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-921046148-ford-fiesta-kinetic-design-16-se-120cv-2019-_JM#position=36&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,9.666531012855193
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2014,82000,U$S,7419,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-913813960-ford-fiesta-kinetic-design-16-se-plus-120cv-2014-_JM#position=37&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.310550695478649
Ford Fiesta 1.6 Kinetic 125cv,2014,100000,U$S,6451,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-914112559-ford-fiesta-16-kinetic-125cv-_JM#position=38&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.1219965896760193
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend Plus,2012,105000,U$S,5806,Merlo - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918835081-ford-fiesta-kinetic-design-16-design-sedan-120cv-trend-plus-_JM#position=39&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.3003625149680955
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,71300,U$S,6774,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-918734717-ford-fiesta-kinetic-design-16-titanium-120cv-2013-_JM#position=40&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,4.167820943952435
Ford Fiesta Kinetic Design 1.6 Se 120cv,2016,52000,U$S,9032,Metán - Salta,https://auto.mercadolibre.com.ar/MLA-919430688-ford-_JM#position=41&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,4.292430333174354
Ford Fiesta Kinetic Design 1.6 Se 120cv,2015,110000,U$S,8193,Villa Allende - Córdoba,https://auto.mercadolibre.com.ar/MLA-918483441-ford-fiesta-kinetic-se-16-diciembre-2015-120cv-_JM#position=42&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,2.2358332501137337
Ford Fiesta Kinetic Titanium,2012,108000,U$S,6000,General Roca - Río Negro,https://auto.mercadolibre.com.ar/MLA-915818010-ford-fiesta-kinetic-titanium-_JM#position=43&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.1049382716049383
Ford Fiesta Kinetic Design 1.6 Sedan Se 120cv,2013,125000,U$S,6774,9 de Julio - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-914309073-ford-fiesta-kinetic-design-16-sedan-se-120cv-2013-_JM#position=44&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,2.3773250664304695
Ford Fiesta Kinetic Design 1.6 Se 120cv,2015,49000,U$S,8064,Mendoza - Mendoza,https://auto.mercadolibre.com.ar/MLA-921751766-ford-fiesta-kinetic-design-16-se-120cv-2015-_JM#position=45&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,5.099510042112082
Ford Fiesta Kinetic Design 1.6 S 120cv,2015,30000,U$S,7225,Río Ceballos - Córdoba,https://auto.mercadolibre.com.ar/MLA-920069563-ford-fiesta-kinetic-design-16-s-120cv-2015-_JM#position=46&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,9.296424452133795
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend,2012,95000,U$S,5870,Mar del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-914862801-ford-fiesta-kinetic-design-16-design-sedan-120cv-trend-2012-_JM#position=47&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,3.6079978481126154
Ford Fiesta Kinetic Design 1.6 S 120cv,2016,47000,U$S,7935,Biedma - Chubut,https://auto.mercadolibre.com.ar/MLA-917735099-ford-fiesta-kinetic-design-16-s-120cv-2016-_JM#position=48&search_layout=grid&type=item&tracking_id=08cf222a-0dc8-40e5-b6ee-4ecb8e3ed8fe,5.405622813015324
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,89000,U$S,6322,Río Cuarto - Córdoba,https://auto.mercadolibre.com.ar/MLA-914835967-ford-fiesta-_JM#position=1&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,3.574107184115395
Ford Fiesta Kinetic Se Plus,2014,80000,U$S,6774,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-920932999-ford-fiesta-kinetic-se-plus-_JM#position=2&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,3.7164157071154413
Ford Fiesta Kinetic Design 1.6 Se,2018,30000,U$S,9677,Esteban Echeverría - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-916841479-ford-fiesta-kinetic-design-16-se-2018-_JM#position=3&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,6.951190107126864
Ford Fiesta Titaniun,2011,114000,U$S,5483,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-918564855-ford-fiesta-kinetic-_JM#position=4&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,3.2172808457401025
Ford Fiesta Kinetic Design 1.6 Se Powershift 120cv,2017,74000,U$S,8709,Berazategui - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-919798562-ford-fiesta-kinetic-design-16-se-powershift-120cv-2017-_JM#position=5&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,3.129722902371886
Ford Fiesta Kinetic Design 1.6 Se,2017,85000,U$S,8129,Almirante Brown - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-919465545-ford-fiesta-kinetic-design-16-se-2017-_JM#position=6&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,2.9191058881419467
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,106000,U$S,6387,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-917176176-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=7&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,2.9733154904862764
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2014,109000,U$S,7741,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920591795-ford-fiesta-kinetic-design-16-design-120cv-titanium-2014-_JM#position=8&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,2.386909213303641
Ford Fiesta Titanium,2016,90000,U$S,8354,Castellanos - Santa Fe,https://auto.mercadolibre.com.ar/MLA-913529445-vendo-ford-kinetic-titanium-modelo-2016-_JM#position=9&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,2.681350251376586
Ford Fiesta S,2015,59000,U$S,7741,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918819534-ford-fiesta-kinetic-2015-_JM#position=10&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,4.411903161462519
Ford Fiesta S Plus 1.6,2018,73000,U$S,8387,Tigre - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-915135815-ford-fiesta-s-plus-16-_JM#position=11&search_layout=grid&type=item&tracking_id=b2cf1dcb-f2ba-4c14-938a-d39ee6da51d8,3.2960338161962985
