title,year,km,currency,price,location,link,ratio,brand,model
Fiat Grand Siena 1.6 Essence 115cv,2017,46700,U$S,6589,Bialet Massé,https://auto.mercadolibre.com.ar/MLA-925104328-fiat-grand-siena-16-essence-115cv-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,6.55495191356173,Fiat,Grand
Toyota Corolla 1.8 Xli Mt 140cv,2017,57000,U$S,9826,Córdoba,https://auto.mercadolibre.com.ar/MLA-924484311-toyota-corolla-2017-18-xli-mt-140cv-_JM#position=30&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,3.6012583871647363,Toyota,Corolla
Chevrolet Cobalt 1.8 Lt Mt,2013,138000,U$S,4624,Córdoba,https://auto.mercadolibre.com.ar/MLA-924184186-chevrolet-cobalt-18-lt-mt-2013-_JM#position=31&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,3.1546186249435837,Chevrolet,Cobalt
Fiat Cronos 1.3 Gse Drive Pack Conectividad,2019,48000,U$S,8381,Punilla,https://auto.mercadolibre.com.ar/MLA-924018400-fiat-cronos-13-gse-drive-pack-conectividad-2019-_JM#position=32&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,5.018792506860756,Fiat,Cronos
Toyota Etios 1.5 Sedan Xls,2016,87000,U$S,7225,Córdoba,https://auto.mercadolibre.com.ar/MLA-923685907-toyota-etios-15-sedan-xls-2016-_JM#position=33&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,3.2072545042357716,Toyota,Etios
Renault Fluence 2.0 Gt T 190cv,2017,67000,U$S,11560,Punilla,https://auto.mercadolibre.com.ar/MLA-923066062-renault-fluence-20-gt-t-190cv-2017-_JM#position=34&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,2.6041935650467387,Renault,Fluence
Fiat Cronos 1.8 16v Precision,2021,1000,U$S,10346,Alta Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-923055568-fiat-cronos-precision-pack-premium-_JM#position=35&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,195.34119466460467,Fiat,Cronos
Citroën C4 Lounge 1.6 Hdi 115 Feel Pack,2016,140000,U$S,9190,Córdoba,https://auto.mercadolibre.com.ar/MLA-923052029-citron-c4-lounge-2016-16-hdi-115-feel-pack-_JM#position=36&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,1.5669205658324266,Citroën,C4
Volkswagen Vento 1.4 Highline 150cv At,2019,53000,U$S,22543,Córdoba,https://auto.mercadolibre.com.ar/MLA-922813601-volkswagen-vento-14-highline-150cv-at-2019-_JM#position=37&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,1.6898522655654309,Volkswagen,Vento
Mercedes-benz Clase C 1.8 C250 Avantgardesport B.eff At,2011,124000,U$S,14000,Unión,https://auto.mercadolibre.com.ar/MLA-922524238-mercedes-benz-clase-c-18-c250-avantgardesport-beff-at-2011-_JM#position=38&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,1.1584101382488479,Mercedes-benz,Clase
Nissan Sentra 2.0 Advance,2017,64000,U$S,8959,San Isidro - Villa Allende,https://auto.mercadolibre.com.ar/MLA-922166473-nissan-sentra-advance-2017-_JM#position=39&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,3.517761468913941,Nissan,Sentra
Peugeot 407 2.2 St Sport,2006,303000,U$S,4277,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-921058467-peugeot-407-22-st-sport-2006-_JM#position=40&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,1.547921918682399,Peugeot,407
Nissan Versa 1.6 Advance Mt,2015,56853,U$S,7225,Córdoba,https://auto.mercadolibre.com.ar/MLA-919969121-nissan-versa-16-advance-mt-2015-_JM#position=41&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,4.905506016639647,Nissan,Versa
Audi A4 2.0 Fsi 190cv,2016,70000,U$S,29800,Córdoba,https://auto.mercadolibre.com.ar/MLA-919333710-audi-a4-20-fsi-190cv-2016-_JM#position=42&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,0.9664429530201342,Audi,A4
Citroën C4 Lounge 1.6 Tendance At6 Thp 165cv Am16,2016,70000,U$S,9537,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-914561585-citron-c4-lounge-2016-16-tendance-at6-thp-165cv-am16-_JM#position=43&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,3.019817552689525,Citroën,C4
Bmw Serie 3 2.0 328i Sedán Sport 245cv,2013,70000,U$S,24277,San Francisco,https://auto.mercadolibre.com.ar/MLA-921891981-bmw-serie-3-20-328i-sedan-sport-245cv-2013-_JM#position=44&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,1.1845426888471746,Bmw,Serie
Chevrolet Classic 1.4 Lt Pack,2013,57500,U$S,4075,Río Segundo,https://auto.mercadolibre.com.ar/MLA-926813788-chevrolet-classic-14-lt-pack-2013-_JM#position=45&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,8.591090957588689,Chevrolet,Classic
Honda Civic 1.8 Exs Mt 140cv,2013,117000,U$S,8381,Centro - Córdoba,https://auto.mercadolibre.com.ar/MLA-926396534-honda-civic-2013-exs-2013-_JM#position=46&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,2.0528729513337556,Honda,Civic
Toyota Corolla 1.8 Se-g At,2010,173000,U$S,6358,Córdoba,https://auto.mercadolibre.com.ar/MLA-921529223-toyota-corolla-2010-18-se-g-at-_JM#position=47&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,1.82738237021494,Toyota,Corolla
Volkswagen Vento 2.5 Advance Plus 170cv,2014,200000,U$S,8092,Colón,https://auto.mercadolibre.com.ar/MLA-920909805-volkswagen-vento-25-advance-plus-170cv-2014-_JM#position=48&search_layout=grid&type=item&tracking_id=290bdbf0-1a34-4432-9258-43f28011756a,1.2444389520514088,Volkswagen,Vento
Peugeot 306 1.8 Xr,1997,163000,U$S,1540,Córdoba,https://auto.mercadolibre.com.ar/MLA-923329159-peugeot-306-18-xr-1997-_JM#position=1&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,7.955541391124213,Peugeot,306
Citroën C4 Lounge 1.6 Tendance At6 Thp 163cv,2013,80000,U$S,7803,Alta Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-927013021-citron-c4-lounge-2013-16-tendance-at6-thp-163cv-_JM#position=2&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,3.2247212610534413,Citroën,C4
Kia Cerato 2.0 Koup 6mt,2011,85000,U$S,10346,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-926070211-kia-cerato-20-koup-6mt-2011-_JM#position=3&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.2867604416597493,Kia,Cerato
Fiat Cronos 1.3 Gse Drive Pack Conectividad,2019,31500,U$S,8092,Córdoba,https://auto.mercadolibre.com.ar/MLA-926433414-fiat-cronos-13-gse-drive-pack-conectividad-2019-_JM#position=4&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,7.920815384977519,Fiat,Cronos
Citroën C4 1.6 Am70,2010,115000,U$S,3526,Centro - Córdoba,https://auto.mercadolibre.com.ar/MLA-927319423-citron-c4-_JM#position=5&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,4.9569656465017635,Citroën,C4
Honda Civic 2.0 Ex-l 2017,2019,35000,U$S,20809,Córdoba,https://auto.mercadolibre.com.ar/MLA-926778815-honda-civic-2019-20-ex-l-2017-_JM#position=6&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.7721521594365077,Honda,Civic
Peugeot 301 1.6 Hdi Allure,2018,45000,U$S,8670,Villa María,https://auto.mercadolibre.com.ar/MLA-925888548-peugeot-301-2018-16-hdi-allure-_JM#position=7&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,5.172369601435345,Peugeot,301
Chevrolet Classic 1.4 Ls Abs Airbag,2014,140000,U$S,4161,Córdoba,https://auto.mercadolibre.com.ar/MLA-925406136-chevrolet-classic-14-ls-abs-airbag-2014-_JM#position=8&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,3.457273320287019,Chevrolet,Classic
Chevrolet Cruze Ii 1.4 Sedan Ltz Plus,2017,95000,U$S,12716,San Salvador - Córdoba,https://auto.mercadolibre.com.ar/MLA-924803887-chevrolet-cruze-ltz-2017-_JM#position=9&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.6696743431400143,Chevrolet,Cruze
Ford Focus Iii 2.0 Sedan Titanium At6,2018,33500,U$S,14450,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-923079380-ford-focus-iii-20-sedan-titanium-at6-2018-_JM#position=10&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,4.168775499664308,Ford,Focus
Peugeot 207 1.4 Sedan Hdi Xs,2011,116000,U$S,3352,Ischilín,https://auto.mercadolibre.com.ar/MLA-922892393-peugeot-207-2011-14-sedan-hdi-xs-_JM#position=11&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,5.171899432145502,Peugeot,207
Toyota Corolla 1.8 Xei Mt 140cv,2016,105000,U$S,10115,Villa María,https://auto.mercadolibre.com.ar/MLA-922082693-toyota-corolla-18-xei-mt-140cv-2016-_JM#position=12&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.8981710331191302,Toyota,Corolla
Bmw Serie 5 3.0 530ia Executive Stept,2009,137000,U$S,11271,Córdoba,https://auto.mercadolibre.com.ar/MLA-921524630-bmw-serie-5-30-530ia-executive-stept-2009-_JM#position=13&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.3010587859677345,Bmw,Serie
Toyota Corolla 1.8 Xei Mt 136cv,2014,100000,U$S,7225,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-921189614-toyota-corolla-18-xei-mt-136cv-2014-_JM#position=14&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.787543252595156,Toyota,Corolla
Fiat Marea 1.6 Sx,2003,209000,U$S,2890,Córdoba,https://auto.mercadolibre.com.ar/MLA-920976423-fiat-marea-16-sx-2003-_JM#position=15&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,3.3161702620817537,Fiat,Marea
Nissan Sentra 2.0 N Tekna Cvt,2011,173000,U$S,4913,Alta Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-920296856-nissan-sentra-gnc-5ta-generacion-_JM#position=16&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.36602431440004,Nissan,Sentra
Volkswagen Vento 2.5 Luxury Tiptronic 170cv,2009,168000,U$S,8500,Córdoba,https://auto.mercadolibre.com.ar/MLA-920265741-volkswagen-vento-25-luxury-tiptronic-170cv-2009-_JM#position=17&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.4068627450980393,Volkswagen,Vento
Chevrolet Cruze Ii 1.4 Sedan At Ltz,2017,37000,U$S,12138,Córdoba,https://auto.mercadolibre.com.ar/MLA-919088206-chevrolet-cruze-ii-14-sedan-at-ltz-2017-_JM#position=18&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,4.491144629552934,Chevrolet,Cruze
Honda Civic 1.8 Exs At 140cv,2013,130000,U$S,8670,Las Cañitas Barrio Privado - Malagueño,https://auto.mercadolibre.com.ar/MLA-918993950-honda-civic-exs-automatico-_JM#position=19&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.7859994676603672,Honda,Civic
Honda City 1.5 Ex-l At 120cv,2010,150000,U$S,5057,Punilla,https://auto.mercadolibre.com.ar/MLA-918758448-honda-city-15-ex-l-at-120cv-2010-_JM#position=20&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.6497923670160173,Honda,City
Peugeot 408 2.0 Allure 143cv,2013,82000,U$S,6647,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-927312268-peugeot-408-20-allure-143cv-2013-_JM#position=21&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,3.6932120487144395,Peugeot,408
Fiat Siena 1.4 2008 Fire Elx,2008,245000,U$S,2890,Punilla,https://auto.mercadolibre.com.ar/MLA-927176338-fiat-siena-14-2008-fire-elx-2008-_JM#position=22&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.8359579125767955,Fiat,Siena
Fiat Cronos 1.8 16v Precision At6 Pack Premium,2021,6900,U$S,13410,Córdoba,https://auto.mercadolibre.com.ar/MLA-926715091-fiat-cronos-2021-18-16v-precision-at6-pack-premium-_JM#position=23&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,21.8418009488917,Fiat,Cronos
Volkswagen Vento 2.0 Advance I 110cv,2012,216000,U$S,8092,Colón,https://auto.mercadolibre.com.ar/MLA-926265787-volkswagen-vento-20-advance-i-110cv-2012-_JM#position=24&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.151114040387397,Volkswagen,Vento
Ford Focus Iii 2.0 Sedan Titanium At6,2016,80000,U$S,8959,1 de Mayo - Córdoba,https://auto.mercadolibre.com.ar/MLA-923540913-ford-focus-_JM#position=25&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.81281393012613,Ford,Focus
Toyota Corolla 1.8 Se-g Cvt 140cv,2017,93000,U$S,14450,Centro - Córdoba,https://auto.mercadolibre.com.ar/MLA-922324592-toyota-corolla-se-g-_JM#position=26&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.5009115600699483,Toyota,Corolla
Citroën C4 Lounge 2.0 Tendance,2014,171000,U$S,7803,Cosquín,https://auto.mercadolibre.com.ar/MLA-920042282-citron-c4-lounge-2014-20-tendance-_JM#position=27&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.5093909749811327,Citroën,C4
Volkswagen Bora 2.0 Trendline 115cv,2013,150000,U$S,5780,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-919695689-volkswagen-bora-20-trendline-115cv-2013-_JM#position=28&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.3217993079584778,Volkswagen,Bora
Audi A3 1.4 Tfsi Sedan 150 Cv,2017,46000,U$S,28800,Córdoba,https://auto.mercadolibre.com.ar/MLA-913250014-audi-a3-14-tfsi-sedan-150-cv-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.522493961352657,Audi,A3
Ford Mondeo 2.0 Sel,2017,67000,U$S,15606,Villa Allende,https://auto.mercadolibre.com.ar/MLA-924358066-ford-mondeo-20-sel-2017-_JM#position=30&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.9290322704049914,Ford,Mondeo
Citroën C-elysée Feel 1.6 Nafta,2017,49884,U$S,7803,General Paz - Córdoba,https://auto.mercadolibre.com.ar/MLA-922294834-citoren-c-elysee-2017-feel-nafta-16-impecable-_JM#position=31&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,5.1818283264026315,Citroën,C-elysée
Renault R 12 Primera Serie,1976,140000,U$S,4500,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-921285783-renault-r12-coleccion-mod-76-_JM#position=32&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,3.1365079365079365,Renault,R
Fiat Siena El 1.6 16v Pack Confort Ii,2015,134500,U$S,4913,Villa Rivera Indarte - Córdoba,https://auto.mercadolibre.com.ar/MLA-919859220-fiat-siena-el-16-16v-2015-gnc-_JM#position=33&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,3.0493410623662127,Fiat,Siena
Toyota Etios 1.5 Xs 4 P,2015,122000,U$S,6069,Río Segundo,https://auto.mercadolibre.com.ar/MLA-926412818-toyota-etios-2015-15-xs-4-p-_JM#position=34&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.721435729547364,Toyota,Etios
Volkswagen Bora 2.0 Trendline,2007,150000,U$S,4450,General San Martín,https://auto.mercadolibre.com.ar/MLA-925880767-volkswagen-bora-20-trendline-2007-_JM#position=35&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,3.006741573033708,Volkswagen,Bora
Honda Civic 1.8 Exs At 140cv,2014,110000,U$S,8670,Córdoba,https://auto.mercadolibre.com.ar/MLA-925828167-honda-civic-18-exs-at-140cv-2014-_JM#position=36&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.1117751913599663,Honda,Civic
Peugeot 207 1.4 Sedan Xr,2010,130000,U$S,4046,Colón,https://auto.mercadolibre.com.ar/MLA-922853151-peugeot-207-14-sedan-xr-2010-_JM#position=37&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,3.821438077493441,Peugeot,207
Citroën C4 Lounge 1.6 Tendence Hdi 115cv,2015,116000,U$S,8092,Cruz del Eje - Cruz del Eje,https://auto.mercadolibre.com.ar/MLA-921642504-citroen-c4-lounge-hdi-tendance-2015-_JM#position=38&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.146649734944688,Citroën,C4
Volkswagen Bora 2.0 Trendline 115cv,2009,103000,U$S,5202,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-919798014-volkswagen-bora-20-trendline-115cv-2009-_JM#position=39&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,3.74949142040216,Volkswagen,Bora
Renault Fluence 2.0 Ph2 Privilege 143cv,2014,100000,U$S,7514,Córdoba,https://auto.mercadolibre.com.ar/MLA-924328776-renault-fluence-2014-20-ph2-privilege-143cv-_JM#position=40&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.680330050572265,Renault,Fluence
Ford Mondeo 2.0 Se Ecoboost At 240cv,2016,59500,U$S,13236,Tejas del Sur - Córdoba,https://auto.mercadolibre.com.ar/MLA-921179566-ford-mondeo-20-se-ecoboost-at-240cv-_JM#position=41&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.5598634739480564,Ford,Mondeo
Fiat Tipo 1.6 Etorq Easy,2018,15000,U$S,9537,Nueva Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-923671658-fiat-tipo-easy-16-2018-aut-21000-km-_JM#position=42&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,14.106462549369125,Fiat,Tipo
Volkswagen Vento 2.5 Luxury 170cv,2012,100900,U$S,8670,Los Boulevares - Córdoba,https://auto.mercadolibre.com.ar/MLA-927074676-volkswagen-vento-_JM#position=43&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,2.2999463879296256,Volkswagen,Vento
Chevrolet Classic City Ls+aa,2010,79000,U$S,3005,Urquiza - Córdoba,https://auto.mercadolibre.com.ar/MLA-926884361-chevrolet-corsa-classic-14-_JM#position=44&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,8.46690115630068,Chevrolet,Classic
Volkswagen Vento 2.5 Luxury 170cv,2013,109000,U$S,9248,Los Boulevares - Córdoba,https://auto.mercadolibre.com.ar/MLA-926202305-volkswagen-vento-_JM#position=45&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.9969604139551127,Volkswagen,Vento
Bmw Serie 5 3.0 535ia Executive 306cv,2011,48740,U$S,29100,Los Boulevares - Córdoba,https://auto.mercadolibre.com.ar/MLA-926203115-bmw-535i-executive-_JM#position=46&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.4178606731559702,Bmw,Serie
Renault Megane 1.9 Rt Ab Abs,1999,999999,U$S,1618,Punilla,https://auto.mercadolibre.com.ar/MLA-924194366-renault-megane-1999-19-rt-ab-abs-_JM#position=47&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,1.2354771316452404,Renault,Megane
Mercedes-benz Clase C Avantgarde Automatico,2017,15890,U$S,38000,Los Boulevares - Córdoba,https://auto.mercadolibre.com.ar/MLA-926203014-mercedes-benz-c250-avantgarde-_JM#position=48&search_layout=grid&type=item&tracking_id=337ae8a2-c700-41e1-840c-0cb33a6a843c,3.3403994567917588,Mercedes-benz,Clase
Citroën C4 Lounge 1.6 Tendence Hdi 115cv,2015,108000,U$S,8034,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-925023379-citron-c4-lounge-2015-16-tendence-hdi-115cv-_JM#position=1&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,2.3223061248951216,Citroën,C4
Peugeot 408 2.0 Allure Plus Nav 143cv,2011,124554,U$S,5606,Alta Gracia,https://auto.mercadolibre.com.ar/MLA-925133209-peugeot-408-20-allure-plus-nav-143cv-2011-_JM#position=2&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,2.880058424484247,Peugeot,408
Bmw Serie 5 3.0 530d Executive Stept,2005,177000,U$S,10693,Los Carolinos - Córdoba,https://auto.mercadolibre.com.ar/MLA-924613088-bmw-serie-5-30-530d-executive-stept-2005-_JM#position=3&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,1.0593550561880865,Bmw,Serie
Citroën C4 Lounge 1.6 Hdi 115 Feel Pack,2018,79000,U$S,10404,La Calera,https://auto.mercadolibre.com.ar/MLA-924640504-citron-c4-lounge-2018-16-hdi-115-feel-pack-_JM#position=4&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,2.45523873485855,Citroën,C4
Volkswagen Bora 2.0 Trendline 115cv,2013,101400,U$S,6358,La Calera,https://auto.mercadolibre.com.ar/MLA-924115814-volkswagen-bora-20-trendline-115cv-2013-_JM#position=5&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,3.122376691713929,Volkswagen,Bora
Honda Civic 1.6 Ex,1999,150000,U$S,6422,Villa María,https://auto.mercadolibre.com.ar/MLA-927470644-honda-civic-16-ex-1999-_JM#position=6&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,2.0751583099761235,Honda,Civic
Volkswagen Vento 2.0 Sportline Tsi 200cv Bi-xenon Dsg,2014,102000,U$S,15028,Cerro de las Rosas - Córdoba,https://auto.mercadolibre.com.ar/MLA-916008113-volkswagen-vento-20-tsi-_JM#position=7&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,1.3138872796922867,Volkswagen,Vento
Peugeot 408 1.6 Allure Plus Hdi 115cv,2013,137000,U$S,6127,Córdoba,https://auto.mercadolibre.com.ar/MLA-925591983-peugeot-408-16-allure-plus-hdi-115cv-2013-_JM#position=8&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,2.3981443866385357,Peugeot,408
Peugeot 207 1.4 Sedan Active 75cv,2013,199000,U$S,3468,Los Manantiales - Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-919322852-peugeot-207-compact-_JM#position=9&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,2.9168333014553736,Peugeot,207
Volkswagen Virtus 1.6 Msi Highline At,2018,53000,U$S,11271,Córdoba,https://auto.mercadolibre.com.ar/MLA-920405388-volkswagen-virtus-16-msi-highline-at-2018-_JM#position=10&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,3.378180436351096,Volkswagen,Virtus
Toyota Corolla 1.8 Xei Cvt 140cv,2017,120000,U$S,11271,Córdoba,https://auto.mercadolibre.com.ar/MLA-927145267-toyota-corolla-18-xei-cvt-140cv-2017-_JM#position=11&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,1.491290332120782,Toyota,Corolla
Toyota Corolla 1.8 Xli Mt 140cv,2015,58000,U$S,9017,Las Palmas - Córdoba,https://auto.mercadolibre.com.ar/MLA-926534841-toyota-corolla-xli-mt-mod-2015-58000-km-_JM#position=12&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,3.852875602788602,Toyota,Corolla
Peugeot 408 2.0 Allure Nav 143cv,2012,160000,U$S,6069,General Paz - Córdoba,https://auto.mercadolibre.com.ar/MLA-921085141-peugeot-408-allure-mas-nav-_JM#position=13&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,2.0720052726973144,Peugeot,408
Peugeot 408 1.6 Feline Hdi 115cv,2018,50000,U$S,11849,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-925177700-peugeot-408-2018-16-feline-hdi-115cv-_JM#position=14&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,3.406194615579374,Peugeot,408
Honda Accord 2.4 Ex-l At G8,2008,142000,U$S,6936,Villa Allende,https://auto.mercadolibre.com.ar/MLA-921653675-honda-accord-24-ex-l-at-g8-2008-_JM#position=15&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,2.0387608233019803,Honda,Accord
Volkswagen Vento 2.0 Sportline Tsi 200cv Dsg,2013,103000,U$S,10404,Córdoba,https://auto.mercadolibre.com.ar/MLA-920081994-volkswagen-vento-20-sportline-tsi-200cv-dsg-2013-_JM#position=16&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,1.87847840449715,Volkswagen,Vento
Renault Mégane Ii 2.0 L Luxe,2010,123000,U$S,4219,Villa Parque Santa Ana - Santa María,https://auto.mercadolibre.com.ar/MLA-920630435-renault-megane-_JM#position=17&search_layout=grid&type=item&tracking_id=2a3c02fe-ee0a-4ca3-850f-bb2b8f11ad80,3.873302539614635,Renault,Mégane
